Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Month
2023-07-10,Vitamin C,Vitamin,132,14.68,1356.62,0.3,6,USA,Amazon,7
2023-07-10,Fish Oil,Omega,55,33.11,1821.32,0.0,2,UK,iHerb,7
2023-07-10,Multivitamin,Vitamin,83,23.4,1942.21,0.0,4,UK,Amazon,7
2023-07-10,Pre-Workout,Performance,106,20.91,1883.88,0.15,1,Canada,iHerb,7
2023-07-10,BCAA,Amino Acid,70,37.06,2205.35,0.15,0,UK,iHerb,7
2023-07-10,Creatine,Performance,130,28.46,2590.25,0.3,1,UK,Walmart,7
2023-07-10,Zinc,Mineral,65,38.6,2257.96,0.1,2,Canada,Amazon,7
2023-07-10,Magnesium,Mineral,80,42.7,2562.06,0.25,2,USA,Walmart,7
2023-07-10,Probiotic,Digestive,61,29.1,1774.99,0.0,2,Canada,iHerb,7
2023-07-10,Ashwagandha,Herbal,65,27.25,1771.31,0.0,0,Canada,Amazon,7
2023-07-10,Melatonin,Sleep Aid,73,28.05,2047.31,0.0,2,USA,Amazon,7
2023-07-10,Biotin,Vitamin,45,46.65,2099.09,0.0,1,UK,Walmart,7
2023-07-10,Green Tea Extract,Fat Burner,114,28.02,2236.32,0.3,4,Canada,iHerb,7
2023-07-10,Iron Supplement,Mineral,80,20.78,1579.53,0.05,2,USA,Walmart,7
2023-07-10,Electrolyte Powder,Hydration,41,42.46,1740.73,0.0,1,USA,Amazon,7
2023-07-17,Whey Protein,Protein,82,38.62,3166.68,0.0,2,USA,Walmart,7
2023-07-17,Vitamin C,Vitamin,124,17.52,1629.36,0.25,2,USA,iHerb,7
2023-07-17,Fish Oil,Omega,61,34.77,2015.13,0.05,1,USA,iHerb,7
2023-07-17,Multivitamin,Vitamin,93,41.91,2728.27,0.3,4,USA,Walmart,7
2023-07-17,Pre-Workout,Performance,84,46.14,3488.14,0.1,1,USA,iHerb,7
2023-07-17,BCAA,Amino Acid,52,45.82,2382.71,0.0,0,USA,Amazon,7
2023-07-17,Creatine,Performance,67,45.2,3028.14,0.0,3,Canada,iHerb,7
2023-07-17,Zinc,Mineral,69,24.73,1706.37,0.0,1,USA,Walmart,7
2023-07-17,Magnesium,Mineral,96,20.81,1698.12,0.15,4,UK,Walmart,7
2023-07-17,Probiotic,Digestive,33,50.09,1653.0,0.0,1,USA,iHerb,7
2023-07-17,Ashwagandha,Herbal,43,47.96,2062.29,0.0,0,USA,Walmart,7
2023-07-17,Melatonin,Sleep Aid,109,20.92,1709.93,0.25,1,USA,Amazon,7
2023-07-17,Biotin,Vitamin,117,27.16,2224.24,0.3,3,USA,iHerb,7
2023-07-17,Green Tea Extract,Fat Burner,65,31.08,2020.03,0.0,0,Canada,Walmart,7
2023-07-17,Iron Supplement,Mineral,46,44.22,2034.04,0.0,1,Canada,Amazon,7
2023-07-17,Electrolyte Powder,Hydration,66,26.65,1758.88,0.0,1,UK,Amazon,7
2023-07-24,Whey Protein,Protein,67,35.39,2370.98,0.0,2,UK,iHerb,7
2023-07-24,Vitamin C,Vitamin,108,22.06,1787.25,0.25,5,Canada,iHerb,7
2023-07-24,Fish Oil,Omega,72,30.04,2162.9,0.0,3,USA,Amazon,7
2023-07-24,Multivitamin,Vitamin,74,27.71,2050.35,0.0,0,USA,Walmart,7
2023-07-24,Pre-Workout,Performance,57,50.31,2867.61,0.0,1,UK,iHerb,7
2023-07-24,BCAA,Amino Acid,75,34.19,2179.55,0.15,1,Canada,Walmart,7
2023-07-24,Creatine,Performance,58,46.02,2669.01,0.0,0,Canada,Walmart,7
2023-07-24,Zinc,Mineral,61,43.76,2402.64,0.1,0,Canada,iHerb,7
2023-07-24,Magnesium,Mineral,81,17.78,1440.46,0.0,3,USA,iHerb,7
2023-07-24,Probiotic,Digestive,74,47.83,2654.71,0.25,3,UK,Walmart,7
2023-07-24,Ashwagandha,Herbal,94,17.11,1367.46,0.15,4,USA,Walmart,7
2023-07-24,Melatonin,Sleep Aid,73,35.57,2336.86,0.1,2,Canada,iHerb,7
2023-07-24,Biotin,Vitamin,72,24.16,1739.46,0.0,2,USA,iHerb,7
2023-07-24,Green Tea Extract,Fat Burner,48,35.96,1726.29,0.0,1,USA,Walmart,7
2023-07-24,Iron Supplement,Mineral,74,22.96,1699.14,0.0,2,USA,Amazon,7
2023-07-24,Electrolyte Powder,Hydration,79,18.89,1492.18,0.0,1,Canada,Amazon,7
2023-07-31,Whey Protein,Protein,89,21.27,1892.72,0.0,3,USA,iHerb,7
2023-07-31,Vitamin C,Vitamin,89,24.29,2053.59,0.05,2,Canada,Walmart,7
2023-07-31,Fish Oil,Omega,103,21.03,1733.06,0.2,3,UK,iHerb,7
2023-07-31,Multivitamin,Vitamin,55,38.87,2137.87,0.0,2,USA,iHerb,7
2023-07-31,Pre-Workout,Performance,83,34.06,2827.06,0.0,2,UK,Amazon,7
2023-07-31,BCAA,Amino Acid,98,30.32,2376.77,0.2,4,USA,Walmart,7
2023-07-31,Creatine,Performance,67,46.11,3089.3,0.0,1,USA,Walmart,7
2023-07-31,Zinc,Mineral,83,29.59,2087.36,0.15,3,Canada,Amazon,7
2023-07-31,Magnesium,Mineral,53,42.53,2141.35,0.05,2,UK,iHerb,7
2023-07-31,Probiotic,Digestive,43,43.53,1871.69,0.0,1,USA,Amazon,7
2023-07-31,Ashwagandha,Herbal,43,48.78,1887.8,0.1,0,USA,Walmart,7
2023-07-31,Melatonin,Sleep Aid,37,48.73,1802.84,0.0,1,USA,iHerb,7
2023-07-31,Biotin,Vitamin,91,22.77,1864.92,0.1,3,USA,Amazon,7
2023-07-31,Green Tea Extract,Fat Burner,35,51.52,1803.2,0.0,0,USA,Amazon,7
2023-07-31,Iron Supplement,Mineral,68,28.29,1923.41,0.0,1,Canada,Walmart,7
2023-07-31,Electrolyte Powder,Hydration,59,36.49,2152.71,0.0,2,USA,iHerb,7
2023-08-07,Whey Protein,Protein,117,30.01,2808.58,0.2,2,UK,iHerb,8
2023-08-07,Vitamin C,Vitamin,61,49.17,2699.31,0.1,2,Canada,iHerb,8
2023-08-07,Fish Oil,Omega,65,25.2,1637.87,0.0,3,UK,Walmart,8
2023-08-07,Multivitamin,Vitamin,78,22.76,1775.45,0.0,3,USA,iHerb,8
2023-08-07,Pre-Workout,Performance,97,16.19,1570.61,0.0,4,UK,Amazon,8
2023-08-07,BCAA,Amino Acid,95,30.39,2165.04,0.25,2,USA,Amazon,8
2023-08-07,Creatine,Performance,95,23.31,2103.41,0.05,4,UK,iHerb,8
2023-08-07,Zinc,Mineral,64,30.41,1946.17,0.0,0,Canada,Walmart,8
2023-08-07,Magnesium,Mineral,81,23.92,1840.98,0.05,2,Canada,Amazon,8
2023-08-07,Probiotic,Digestive,100,18.03,1442.05,0.2,3,Canada,Amazon,8
2023-08-07,Ashwagandha,Herbal,90,21.18,1715.69,0.1,3,Canada,iHerb,8
2023-08-07,Melatonin,Sleep Aid,58,34.53,2002.62,0.0,1,Canada,iHerb,8
2023-08-07,Biotin,Vitamin,111,34.93,2714.41,0.3,4,UK,Walmart,8
2023-08-07,Green Tea Extract,Fat Burner,56,42.06,2355.61,0.0,1,Canada,Walmart,8
2023-08-07,Iron Supplement,Mineral,54,45.0,2308.44,0.05,1,USA,iHerb,8
2023-08-07,Electrolyte Powder,Hydration,112,28.57,2399.96,0.25,2,Canada,Amazon,8
2023-08-14,Whey Protein,Protein,89,41.12,3293.8,0.1,2,UK,iHerb,8
2023-08-14,Vitamin C,Vitamin,100,22.81,1938.96,0.15,4,UK,Amazon,8
2023-08-14,Fish Oil,Omega,60,31.23,1873.73,0.0,1,USA,iHerb,8
2023-08-14,Multivitamin,Vitamin,75,26.79,1908.8,0.05,2,USA,Amazon,8
2023-08-14,Pre-Workout,Performance,76,33.48,2544.65,0.0,3,Canada,iHerb,8
2023-08-14,BCAA,Amino Acid,48,44.91,2155.64,0.0,1,USA,Amazon,8
2023-08-14,Creatine,Performance,87,21.49,1869.62,0.0,2,UK,Walmart,8
2023-08-14,Zinc,Mineral,52,50.47,2361.92,0.1,1,USA,Amazon,8
2023-08-14,Magnesium,Mineral,92,49.59,3193.78,0.3,1,Canada,Amazon,8
2023-08-14,Probiotic,Digestive,101,40.75,2881.3,0.3,3,UK,Amazon,8
2023-08-14,Ashwagandha,Herbal,112,17.34,1456.76,0.25,2,USA,iHerb,8
2023-08-14,Melatonin,Sleep Aid,66,28.76,1898.01,0.0,3,Canada,Walmart,8
2023-08-14,Biotin,Vitamin,80,42.13,2527.7,0.25,2,UK,Amazon,8
2023-08-14,Green Tea Extract,Fat Burner,105,16.55,1390.16,0.2,3,Canada,iHerb,8
2023-08-14,Iron Supplement,Mineral,89,30.46,2032.94,0.25,3,UK,Walmart,8
2023-08-14,Electrolyte Powder,Hydration,39,49.51,1930.97,0.0,1,USA,iHerb,8
2023-08-21,Whey Protein,Protein,113,14.87,1512.64,0.1,2,Canada,Amazon,8
2023-08-21,Vitamin C,Vitamin,62,34.8,2157.76,0.0,1,Canada,Amazon,8
2023-08-21,Fish Oil,Omega,44,46.42,2042.47,0.0,0,USA,Walmart,8
2023-08-21,Multivitamin,Vitamin,61,33.82,2063.21,0.0,1,USA,Amazon,8
2023-08-21,Pre-Workout,Performance,79,34.56,2730.36,0.0,1,Canada,Walmart,8
2023-08-21,BCAA,Amino Acid,58,32.89,1907.5,0.0,1,Canada,Walmart,8
2023-08-21,Creatine,Performance,138,21.7,2095.76,0.3,1,UK,Amazon,8
2023-08-21,Zinc,Mineral,47,45.38,2132.89,0.0,1,Canada,Amazon,8
2023-08-21,Magnesium,Mineral,76,21.13,1605.75,0.0,1,USA,Walmart,8
2023-08-21,Probiotic,Digestive,67,30.59,2049.67,0.0,3,Canada,Walmart,8
2023-08-21,Ashwagandha,Herbal,77,15.26,1175.24,0.0,1,Canada,Walmart,8
2023-08-21,Melatonin,Sleep Aid,79,42.39,2846.75,0.15,3,Canada,Walmart,8
2023-08-21,Biotin,Vitamin,100,15.73,1415.59,0.1,3,USA,Walmart,8
2023-08-21,Green Tea Extract,Fat Burner,62,35.46,2088.47,0.05,1,USA,Walmart,8
2023-08-21,Iron Supplement,Mineral,46,41.11,1890.9,0.0,0,USA,Walmart,8
2023-08-21,Electrolyte Powder,Hydration,46,43.19,1986.69,0.0,1,UK,Amazon,8
2023-08-28,Whey Protein,Protein,89,25.72,2288.74,0.0,1,UK,iHerb,8
2023-08-28,Vitamin C,Vitamin,91,17.93,1631.25,0.0,3,UK,iHerb,8
2023-08-28,Fish Oil,Omega,97,33.41,2268.21,0.3,1,UK,iHerb,8
2023-08-28,Multivitamin,Vitamin,109,22.18,1813.07,0.25,5,Canada,iHerb,8
2023-08-28,Pre-Workout,Performance,94,15.3,1438.2,0.0,3,UK,Walmart,8
2023-08-28,BCAA,Amino Acid,122,19.17,1637.32,0.3,2,UK,Amazon,8
2023-08-28,Creatine,Performance,89,23.77,2115.87,0.0,1,USA,Amazon,8
2023-08-28,Zinc,Mineral,103,41.88,3019.39,0.3,2,Canada,Walmart,8
2023-08-28,Magnesium,Mineral,108,10.96,1065.27,0.1,3,Canada,Walmart,8
2023-08-28,Probiotic,Digestive,81,51.43,2916.11,0.3,3,UK,Walmart,8
2023-08-28,Ashwagandha,Herbal,74,15.3,1132.25,0.0,2,UK,iHerb,8
2023-08-28,Melatonin,Sleep Aid,56,36.48,2042.69,0.0,2,USA,Amazon,8
2023-08-28,Biotin,Vitamin,113,23.84,2020.27,0.25,5,Canada,iHerb,8
2023-08-28,Green Tea Extract,Fat Burner,80,18.69,1495.33,0.0,0,USA,Amazon,8
2023-08-28,Iron Supplement,Mineral,82,26.33,2051.17,0.05,2,UK,Walmart,8
2023-08-28,Electrolyte Powder,Hydration,64,22.92,1466.63,0.0,1,UK,iHerb,8
2023-09-04,Whey Protein,Protein,114,16.82,1821.09,0.05,5,USA,Walmart,9
2023-09-04,Vitamin C,Vitamin,54,46.31,2500.51,0.0,2,USA,Amazon,9
2023-09-04,Fish Oil,Omega,36,50.76,1827.27,0.0,1,USA,Walmart,9
2023-09-04,Multivitamin,Vitamin,43,46.03,1979.13,0.0,1,USA,Amazon,9
2023-09-04,Pre-Workout,Performance,102,24.03,2205.76,0.1,2,Canada,Walmart,9
2023-09-04,BCAA,Amino Acid,82,13.35,1039.9,0.05,3,USA,iHerb,9
2023-09-04,Creatine,Performance,86,22.53,1937.85,0.0,1,Canada,Amazon,9
2023-09-04,Zinc,Mineral,88,33.37,2349.02,0.2,0,UK,Walmart,9
2023-09-04,Magnesium,Mineral,88,16.07,1414.3,0.0,0,UK,Amazon,9
2023-09-04,Probiotic,Digestive,33,46.66,1539.62,0.0,1,Canada,Amazon,9
2023-09-04,Ashwagandha,Herbal,56,33.43,1871.86,0.0,2,USA,Walmart,9
2023-09-04,Melatonin,Sleep Aid,61,42.94,2488.55,0.05,2,USA,iHerb,9
2023-09-04,Biotin,Vitamin,80,48.45,3100.85,0.2,1,UK,Walmart,9
2023-09-04,Green Tea Extract,Fat Burner,71,23.09,1639.23,0.0,3,UK,Amazon,9
2023-09-04,Iron Supplement,Mineral,47,46.07,2165.35,0.0,2,USA,Amazon,9
2023-09-04,Electrolyte Powder,Hydration,48,44.86,2153.19,0.0,0,USA,iHerb,9
2023-09-11,Whey Protein,Protein,138,19.14,1981.47,0.25,6,USA,Amazon,9
2023-09-11,Vitamin C,Vitamin,100,28.05,2384.34,0.15,3,USA,iHerb,9
2023-09-11,Fish Oil,Omega,39,46.25,1803.92,0.0,0,USA,Walmart,9
2023-09-11,Multivitamin,Vitamin,53,43.18,2288.4,0.0,1,UK,Walmart,9
2023-09-11,Pre-Workout,Performance,79,19.44,1535.76,0.0,1,UK,iHerb,9
2023-09-11,BCAA,Amino Acid,87,23.23,1818.86,0.1,2,UK,Amazon,9
2023-09-11,Creatine,Performance,102,36.65,2990.3,0.2,2,Canada,Walmart,9
2023-09-11,Zinc,Mineral,96,16.07,1388.72,0.1,3,USA,iHerb,9
2023-09-11,Magnesium,Mineral,84,26.4,1995.47,0.1,1,UK,Amazon,9
2023-09-11,Probiotic,Digestive,115,21.94,1766.08,0.3,4,UK,iHerb,9
2023-09-11,Ashwagandha,Herbal,86,48.17,2900.09,0.3,2,USA,iHerb,9
2023-09-11,Melatonin,Sleep Aid,50,47.46,2373.03,0.0,1,USA,Amazon,9
2023-09-11,Biotin,Vitamin,84,20.78,1745.8,0.0,3,Canada,Walmart,9
2023-09-11,Green Tea Extract,Fat Burner,99,29.46,2041.9,0.3,3,Canada,Amazon,9
2023-09-11,Iron Supplement,Mineral,79,28.84,2164.3,0.05,1,USA,Amazon,9
2023-09-11,Electrolyte Powder,Hydration,52,38.63,2008.62,0.0,0,USA,iHerb,9
2023-09-18,Whey Protein,Protein,54,48.83,2637.01,0.0,1,UK,Walmart,9
2023-09-18,Vitamin C,Vitamin,69,44.78,2626.11,0.15,0,UK,Amazon,9
2023-09-18,Fish Oil,Omega,54,35.23,1902.31,0.0,2,USA,Walmart,9
2023-09-18,Multivitamin,Vitamin,84,17.31,1453.97,0.0,2,USA,iHerb,9
2023-09-18,Pre-Workout,Performance,63,49.02,3088.02,0.0,1,UK,iHerb,9
2023-09-18,BCAA,Amino Acid,72,30.65,2206.44,0.0,0,USA,iHerb,9
2023-09-18,Creatine,Performance,112,28.24,2530.32,0.2,2,UK,iHerb,9
2023-09-18,Zinc,Mineral,67,31.71,2018.55,0.05,1,Canada,Walmart,9
2023-09-18,Magnesium,Mineral,52,41.66,2057.77,0.05,0,USA,iHerb,9
2023-09-18,Probiotic,Digestive,101,35.4,2502.68,0.3,3,USA,Walmart,9
2023-09-18,Ashwagandha,Herbal,54,34.54,1865.06,0.0,1,Canada,iHerb,9
2023-09-18,Melatonin,Sleep Aid,128,13.38,1199.25,0.3,3,UK,Amazon,9
2023-09-18,Biotin,Vitamin,60,45.12,2571.6,0.05,0,Canada,Amazon,9
2023-09-18,Green Tea Extract,Fat Burner,53,35.97,1906.2,0.0,1,Canada,iHerb,9
2023-09-18,Iron Supplement,Mineral,78,20.49,1598.36,0.0,1,UK,iHerb,9
2023-09-18,Electrolyte Powder,Hydration,62,34.52,2140.18,0.0,2,Canada,iHerb,9
2023-09-25,Whey Protein,Protein,106,42.97,3643.82,0.2,2,UK,Amazon,9
2023-09-25,Vitamin C,Vitamin,69,46.42,2562.23,0.2,3,USA,Amazon,9
2023-09-25,Fish Oil,Omega,95,30.76,2337.89,0.2,2,UK,Amazon,9
2023-09-25,Multivitamin,Vitamin,84,26.73,2245.27,0.0,3,USA,iHerb,9
2023-09-25,Pre-Workout,Performance,74,32.76,2424.32,0.0,2,Canada,Amazon,9
2023-09-25,BCAA,Amino Acid,78,26.98,1999.02,0.05,2,UK,Walmart,9
2023-09-25,Creatine,Performance,86,33.39,2728.33,0.05,0,UK,iHerb,9
2023-09-25,Zinc,Mineral,78,21.56,1681.71,0.0,3,USA,iHerb,9
2023-09-25,Magnesium,Mineral,73,26.88,1863.97,0.05,1,USA,Amazon,9
2023-09-25,Probiotic,Digestive,133,18.67,1738.27,0.3,3,UK,Walmart,9
2023-09-25,Ashwagandha,Herbal,102,33.22,2371.74,0.3,2,USA,Walmart,9
2023-09-25,Melatonin,Sleep Aid,95,42.94,2855.67,0.3,2,Canada,Walmart,9
2023-09-25,Biotin,Vitamin,85,22.25,1702.29,0.1,3,USA,iHerb,9
2023-09-25,Green Tea Extract,Fat Burner,72,28.7,2066.46,0.0,2,Canada,Walmart,9
2023-09-25,Iron Supplement,Mineral,65,24.99,1624.63,0.0,1,USA,Amazon,9
2023-09-25,Electrolyte Powder,Hydration,82,48.05,2758.29,0.3,1,UK,Amazon,9
2023-10-02,Whey Protein,Protein,80,43.5,3479.61,0.0,2,UK,Amazon,10
2023-10-02,Vitamin C,Vitamin,101,37.02,2804.47,0.25,3,Canada,Walmart,10
2023-10-02,Fish Oil,Omega,77,25.37,1953.74,0.0,2,UK,Amazon,10
2023-10-02,Multivitamin,Vitamin,83,26.56,1874.16,0.15,2,Canada,Walmart,10
2023-10-02,Pre-Workout,Performance,68,40.98,2786.57,0.0,2,USA,Walmart,10
2023-10-02,BCAA,Amino Acid,66,32.74,2160.85,0.0,0,UK,iHerb,10
2023-10-02,Creatine,Performance,126,32.68,2881.99,0.3,2,USA,Amazon,10
2023-10-02,Zinc,Mineral,67,19.99,1339.31,0.0,1,USA,iHerb,10
2023-10-02,Magnesium,Mineral,63,39.0,2457.17,0.0,1,UK,Walmart,10
2023-10-02,Probiotic,Digestive,94,24.25,1937.38,0.15,1,UK,Walmart,10
2023-10-02,Ashwagandha,Herbal,72,21.73,1564.91,0.0,2,USA,Walmart,10
2023-10-02,Melatonin,Sleep Aid,85,40.15,2559.78,0.25,2,USA,iHerb,10
2023-10-02,Biotin,Vitamin,51,42.54,2169.37,0.0,2,USA,Walmart,10
2023-10-02,Green Tea Extract,Fat Burner,95,15.69,1341.66,0.1,2,UK,Amazon,10
2023-10-02,Iron Supplement,Mineral,112,19.44,1632.58,0.25,2,Canada,iHerb,10
2023-10-02,Electrolyte Powder,Hydration,97,28.47,2209.29,0.2,3,USA,Walmart,10
2023-10-09,Whey Protein,Protein,115,17.89,1851.45,0.1,1,Canada,Amazon,10
2023-10-09,Vitamin C,Vitamin,66,34.17,2255.52,0.0,2,UK,Walmart,10
2023-10-09,Fish Oil,Omega,127,20.05,1782.86,0.3,3,USA,Amazon,10
2023-10-09,Multivitamin,Vitamin,48,47.62,2285.6,0.0,1,USA,iHerb,10
2023-10-09,Pre-Workout,Performance,73,37.46,2734.62,0.0,2,UK,Amazon,10
2023-10-09,BCAA,Amino Acid,88,36.66,2419.4,0.25,2,Canada,Amazon,10
2023-10-09,Creatine,Performance,80,45.45,2908.66,0.2,1,Canada,iHerb,10
2023-10-09,Zinc,Mineral,48,46.68,2240.55,0.0,0,Canada,Walmart,10
2023-10-09,Magnesium,Mineral,62,42.43,2235.82,0.15,1,Canada,iHerb,10
2023-10-09,Probiotic,Digestive,52,45.0,2339.83,0.0,1,USA,Amazon,10
2023-10-09,Ashwagandha,Herbal,57,30.19,1721.07,0.0,1,Canada,Amazon,10
2023-10-09,Melatonin,Sleep Aid,82,39.17,2569.71,0.2,2,UK,Walmart,10
2023-10-09,Biotin,Vitamin,110,31.57,2431.2,0.3,2,UK,Walmart,10
2023-10-09,Green Tea Extract,Fat Burner,72,20.31,1462.0,0.0,1,Canada,Walmart,10
2023-10-09,Iron Supplement,Mineral,89,40.99,2736.24,0.25,2,Canada,iHerb,10
2023-10-09,Electrolyte Powder,Hydration,97,36.2,2633.46,0.25,4,USA,iHerb,10
2023-10-16,Whey Protein,Protein,106,14.7,1558.65,0.0,1,Canada,Amazon,10
2023-10-16,Vitamin C,Vitamin,86,15.06,1295.13,0.0,1,Canada,Walmart,10
2023-10-16,Fish Oil,Omega,61,42.37,2326.22,0.1,0,USA,Walmart,10
2023-10-16,Multivitamin,Vitamin,80,19.28,1542.59,0.0,1,Canada,Walmart,10
2023-10-16,Pre-Workout,Performance,103,16.8,1730.68,0.0,1,UK,Walmart,10
2023-10-16,BCAA,Amino Acid,60,25.99,1559.2,0.0,2,USA,iHerb,10
2023-10-16,Creatine,Performance,83,34.47,2717.99,0.05,3,Canada,Walmart,10
2023-10-16,Zinc,Mineral,112,22.29,1872.16,0.25,4,Canada,Walmart,10
2023-10-16,Magnesium,Mineral,77,27.14,1880.64,0.1,2,USA,iHerb,10
2023-10-16,Probiotic,Digestive,70,33.47,2108.89,0.1,3,USA,iHerb,10
2023-10-16,Ashwagandha,Herbal,44,49.26,2167.47,0.0,0,UK,iHerb,10
2023-10-16,Melatonin,Sleep Aid,66,44.56,2499.86,0.15,2,UK,iHerb,10
2023-10-16,Biotin,Vitamin,106,28.1,2234.01,0.25,3,UK,Amazon,10
2023-10-16,Green Tea Extract,Fat Burner,58,43.26,2258.3,0.1,0,USA,iHerb,10
2023-10-16,Iron Supplement,Mineral,58,36.09,2092.98,0.0,1,UK,Walmart,10
2023-10-16,Electrolyte Powder,Hydration,105,19.44,1633.03,0.2,4,Canada,iHerb,10
2023-10-23,Whey Protein,Protein,115,33.69,2906.03,0.25,1,UK,Walmart,10
2023-10-23,Vitamin C,Vitamin,71,28.9,2051.93,0.0,2,Canada,Amazon,10
2023-10-23,Fish Oil,Omega,45,44.34,1995.08,0.0,1,Canada,Walmart,10
2023-10-23,Multivitamin,Vitamin,123,20.23,1865.85,0.25,5,USA,Amazon,10
2023-10-23,Pre-Workout,Performance,72,35.78,2575.88,0.0,2,Canada,Amazon,10
2023-10-23,BCAA,Amino Acid,58,34.79,2017.81,0.0,0,UK,iHerb,10
2023-10-23,Creatine,Performance,99,14.27,1413.03,0.0,4,UK,Amazon,10
2023-10-23,Zinc,Mineral,93,23.74,1876.29,0.15,4,UK,Amazon,10
2023-10-23,Magnesium,Mineral,82,41.46,2719.7,0.2,2,UK,iHerb,10
2023-10-23,Probiotic,Digestive,88,25.22,1997.56,0.1,1,UK,iHerb,10
2023-10-23,Ashwagandha,Herbal,118,19.29,1706.79,0.25,4,UK,Amazon,10
2023-10-23,Melatonin,Sleep Aid,106,27.53,2042.68,0.3,4,UK,iHerb,10
2023-10-23,Biotin,Vitamin,45,45.23,2035.57,0.0,1,USA,Walmart,10
2023-10-23,Green Tea Extract,Fat Burner,74,23.52,1566.7,0.1,3,USA,iHerb,10
2023-10-23,Iron Supplement,Mineral,83,50.01,2905.45,0.3,3,Canada,Amazon,10
2023-10-23,Electrolyte Powder,Hydration,97,16.93,1395.71,0.15,4,USA,Walmart,10
2023-10-30,Whey Protein,Protein,127,30.85,2742.73,0.3,3,Canada,iHerb,10
2023-10-30,Vitamin C,Vitamin,100,40.48,3036.01,0.25,4,Canada,Walmart,10
2023-10-30,Fish Oil,Omega,55,36.2,1891.38,0.05,1,UK,Walmart,10
2023-10-30,Multivitamin,Vitamin,91,24.23,1874.37,0.15,3,Canada,Amazon,10
2023-10-30,Pre-Workout,Performance,130,29.56,2690.28,0.3,3,UK,Walmart,10
2023-10-30,BCAA,Amino Acid,83,35.0,2614.56,0.1,1,USA,Amazon,10
2023-10-30,Creatine,Performance,60,43.35,2601.21,0.0,2,Canada,iHerb,10
2023-10-30,Zinc,Mineral,62,49.15,2742.79,0.1,0,UK,Walmart,10
2023-10-30,Magnesium,Mineral,86,37.01,2546.05,0.2,1,USA,iHerb,10
2023-10-30,Probiotic,Digestive,51,43.17,2201.43,0.0,2,USA,Walmart,10
2023-10-30,Ashwagandha,Herbal,98,17.34,1444.28,0.15,2,USA,iHerb,10
2023-10-30,Melatonin,Sleep Aid,69,23.78,1640.5,0.0,2,USA,Amazon,10
2023-10-30,Biotin,Vitamin,64,41.88,2680.3,0.0,1,USA,iHerb,10
2023-10-30,Green Tea Extract,Fat Burner,79,48.0,2654.48,0.3,3,USA,Amazon,10
2023-10-30,Iron Supplement,Mineral,51,38.28,1952.2,0.0,0,Canada,iHerb,10
2023-10-30,Electrolyte Powder,Hydration,100,39.61,2772.38,0.3,2,Canada,Walmart,10
2023-11-06,Whey Protein,Protein,66,46.63,3077.65,0.0,1,UK,Amazon,11
2023-11-06,Vitamin C,Vitamin,118,25.27,2385.84,0.2,2,USA,Amazon,11
2023-11-06,Fish Oil,Omega,79,41.25,3096.0,0.05,1,UK,iHerb,11
2023-11-06,Multivitamin,Vitamin,100,36.62,2929.71,0.2,4,USA,iHerb,11
2023-11-06,Pre-Workout,Performance,92,41.67,3450.69,0.1,1,USA,iHerb,11
2023-11-06,BCAA,Amino Acid,94,26.39,2356.29,0.05,1,USA,Walmart,11
2023-11-06,Creatine,Performance,68,48.97,3329.89,0.0,1,USA,Walmart,11
2023-11-06,Zinc,Mineral,62,42.5,2635.3,0.0,1,Canada,iHerb,11
2023-11-06,Magnesium,Mineral,54,40.85,2205.95,0.0,0,UK,iHerb,11
2023-11-06,Probiotic,Digestive,68,34.12,2320.35,0.0,1,USA,Amazon,11
2023-11-06,Ashwagandha,Herbal,46,47.03,2055.19,0.05,1,UK,iHerb,11
2023-11-06,Melatonin,Sleep Aid,70,35.43,2479.85,0.0,0,Canada,iHerb,11
2023-11-06,Biotin,Vitamin,84,48.8,3279.39,0.2,3,Canada,Amazon,11
2023-11-06,Green Tea Extract,Fat Burner,63,46.41,2631.67,0.1,1,USA,iHerb,11
2023-11-06,Iron Supplement,Mineral,64,42.27,2705.11,0.0,1,Canada,iHerb,11
2023-11-06,Electrolyte Powder,Hydration,101,13.51,1364.29,0.0,4,Canada,Amazon,11
2023-11-13,Whey Protein,Protein,73,49.3,3599.13,0.0,2,USA,iHerb,11
2023-11-13,Vitamin C,Vitamin,106,41.86,3327.92,0.25,2,Canada,iHerb,11
2023-11-13,Fish Oil,Omega,96,26.16,2386.05,0.05,1,Canada,iHerb,11
2023-11-13,Multivitamin,Vitamin,84,27.82,2336.81,0.0,1,USA,iHerb,11
2023-11-13,Pre-Workout,Performance,120,34.81,3759.7,0.1,5,USA,Amazon,11
2023-11-13,BCAA,Amino Acid,87,36.87,2726.19,0.15,1,Canada,iHerb,11
2023-11-13,Creatine,Performance,73,49.77,3451.4,0.05,1,USA,Walmart,11
2023-11-13,Zinc,Mineral,117,32.12,2818.76,0.25,2,Canada,Walmart,11
2023-11-13,Magnesium,Mineral,105,31.78,2836.14,0.15,4,Canada,Walmart,11
2023-11-13,Probiotic,Digestive,95,35.59,2873.51,0.15,3,UK,Amazon,11
2023-11-13,Ashwagandha,Herbal,92,36.73,2703.16,0.2,2,USA,iHerb,11
2023-11-13,Melatonin,Sleep Aid,118,22.03,2339.08,0.1,2,USA,Walmart,11
2023-11-13,Biotin,Vitamin,86,41.45,3030.22,0.15,3,UK,Walmart,11
